time,prcp,pet
11/19/16 15:59,0,-1.96E-09
11/19/16 16:59,0,3.26E-10
11/19/16 17:59,0,3.08E-08
11/19/16 18:59,0,5.06E-08
11/19/16 19:59,0,5.58E-08
11/19/16 20:59,0,6.32E-08
11/19/16 21:59,0,6.06E-08
11/19/16 22:59,0,5.04E-08
11/19/16 23:59,0.5648,3.43E-08
11/20/16 0:59,0.1771,-5.30E-10
11/20/16 1:59,0.0858,-2.00E-09
11/20/16 2:59,0.2336,-2.81E-09
11/20/16 3:59,0.9276,-2.69E-09
11/20/16 4:59,0.4125,-3.02E-09
11/20/16 5:59,0.8468,-2.32E-09
11/20/16 6:59,2.108,-1.92E-09
11/20/16 7:59,0.6542,-2.04E-09
11/20/16 8:59,1.4418,-1.67E-09
11/20/16 9:59,2.1494,-1.51E-09
11/20/16 10:59,3.8436,-1.22E-09
11/20/16 11:59,0.3596,-2.45E-09
11/20/16 12:59,0.3128,-1.79E-09
11/20/16 13:59,0.3712,-1.39E-09
11/20/16 14:59,0.0856,-8.15E-10
11/20/16 15:59,0.0036,5.71E-10
11/20/16 16:59,0.0012,1.35E-08
11/20/16 17:59,0,4.94E-08
11/20/16 18:59,0,6.24E-08
11/20/16 19:59,0.0016,6.45E-08
11/20/16 20:59,0.0015,6.65E-08
11/20/16 21:59,0.0582,6.35E-08
11/20/16 22:59,0.3404,5.73E-08
11/20/16 23:59,0.2654,2.92E-08
11/21/16 0:59,0.4474,-8.15E-10
11/21/16 1:59,0.4224,-9.78E-10
11/21/16 2:59,0.0012,-1.83E-09
11/21/16 3:59,0,-1.63E-09
11/21/16 4:59,0.0096,-1.92E-09
11/21/16 5:59,0,-2.12E-09
11/21/16 6:59,0,-2.49E-09
11/21/16 7:59,0,-2.53E-09
11/21/16 8:59,0,-9.78E-10
11/21/16 9:59,0,-1.14E-09
11/21/16 10:59,0,-1.06E-09
11/21/16 11:59,0,-2.28E-09
11/21/16 12:59,0,-2.16E-09
11/21/16 13:59,0,-2.08E-09
11/21/16 14:59,0.0118,-9.78E-10
11/21/16 15:59,0,7.82E-09
11/21/16 16:59,0,5.44E-08
11/21/16 17:59,0,8.69E-08
11/21/16 18:59,0,1.05E-07
11/21/16 19:59,0,1.16E-07
11/21/16 20:59,0,1.26E-07
11/21/16 21:59,0,1.16E-07
11/21/16 22:59,0,9.26E-08
11/21/16 23:59,0,5.97E-08
11/22/16 0:59,0,-1.55E-09
11/22/16 1:59,0,-5.83E-09
11/22/16 2:59,0,-6.11E-09
11/22/16 3:59,0,-6.15E-09
11/22/16 4:59,0,-6.28E-09
11/22/16 5:59,0,-6.28E-09
11/22/16 6:59,0,-5.54E-09
11/22/16 7:59,0,-3.91E-09
11/22/16 8:59,0,-3.14E-09
11/22/16 9:59,0,-2.73E-09
11/22/16 10:59,0,-2.49E-09
11/22/16 11:59,0,-2.40E-09
11/22/16 12:59,0,-2.28E-09
11/22/16 13:59,0,-2.12E-09
11/22/16 14:59,0,-1.87E-09
11/22/16 15:59,0,3.26E-10
11/22/16 16:59,0,2.89E-08
11/22/16 17:59,0,7.62E-08
11/22/16 18:59,0,9.78E-08
11/22/16 19:59,0,1.07E-07
11/22/16 20:59,0,1.04E-07
11/22/16 21:59,0,8.99E-08
11/22/16 22:59,0,7.06E-08
11/22/16 23:59,0,3.44E-08
11/23/16 0:59,0,-1.39E-09
11/23/16 1:59,0,-1.06E-09
11/23/16 2:59,0,-1.02E-09
11/23/16 3:59,0,-1.39E-09
11/23/16 4:59,0,-1.71E-09
11/23/16 5:59,0,-1.43E-09
11/23/16 6:59,0,-1.59E-09
11/23/16 7:59,0,-1.59E-09
11/23/16 8:59,0.06,-1.75E-09
11/23/16 9:59,0.7688,-1.79E-09
11/23/16 10:59,1.0064,-2.28E-09
11/23/16 11:59,0,-4.24E-09
11/23/16 12:59,0,-4.89E-09
11/23/16 13:59,0,-4.73E-09
11/23/16 14:59,0,-7.17E-09
11/23/16 15:59,0,2.36E-09
11/23/16 16:59,0,4.55E-08
11/23/16 17:59,0,1.02E-07
11/23/16 18:59,0,1.26E-07
11/23/16 19:59,0,1.43E-07
11/23/16 20:59,0,1.48E-07
11/23/16 21:59,0,1.32E-07
11/23/16 22:59,0,1.04E-07
11/23/16 23:59,0,6.33E-08
11/24/16 0:59,0,-4.61E-09
11/24/16 1:59,0,-5.13E-09
11/24/16 2:59,0,-6.03E-09
11/24/16 3:59,0,-6.81E-09
11/24/16 4:59,0,-7.01E-09
11/24/16 5:59,0,-6.89E-09
11/24/16 6:59,0,-6.56E-09
11/24/16 7:59,0,-5.66E-09
11/24/16 8:59,0,-4.20E-09
11/24/16 9:59,0,-3.18E-09
11/24/16 10:59,0,-2.73E-09
11/24/16 11:59,0,-2.40E-09
11/24/16 12:59,0,-2.24E-09
11/24/16 13:59,0,-2.32E-09
11/24/16 14:59,0,-2.40E-09
11/24/16 15:59,0,4.89E-10
11/24/16 16:59,0,2.70E-08
11/24/16 17:59,0,1.08E-07
11/24/16 18:59,0,1.30E-07
11/24/16 19:59,0,1.36E-07
11/24/16 20:59,0,1.32E-07
11/24/16 21:59,0,1.15E-07
11/24/16 22:59,0,9.06E-08
11/24/16 23:59,0,4.52E-08
11/25/16 0:59,0,-3.50E-09
11/25/16 1:59,0,-2.16E-09
11/25/16 2:59,0,-2.28E-09
11/25/16 3:59,0,-2.40E-09
11/25/16 4:59,0,-2.49E-09
11/25/16 5:59,0,-2.57E-09
11/25/16 6:59,0,-2.40E-09
11/25/16 7:59,0,-2.08E-09
11/25/16 8:59,0,-1.96E-09
11/25/16 9:59,0,-1.87E-09
11/25/16 10:59,0,-1.71E-09
11/25/16 11:59,0,-1.51E-09
11/25/16 12:59,0,-1.47E-09
11/25/16 13:59,0,-1.55E-09
11/25/16 14:59,0,-1.67E-09
11/25/16 15:59,0,8.15E-11
11/25/16 16:59,0,1.82E-08
11/25/16 17:59,0,7.60E-08
11/25/16 18:59,0,9.71E-08
11/25/16 19:59,0,1.04E-07
11/25/16 20:59,0,1.00E-07
11/25/16 21:59,0,8.63E-08
11/25/16 22:59,0,6.68E-08
11/25/16 23:59,0,3.25E-08
11/26/16 0:59,0,-3.91E-09
11/26/16 1:59,0,-3.22E-09
11/26/16 2:59,0,-3.91E-09
11/26/16 3:59,0,-5.87E-09
11/26/16 4:59,0,-7.34E-09
11/26/16 5:59,0,-6.28E-09
11/26/16 6:59,0,-6.40E-09
11/26/16 7:59,0,-6.28E-09
11/26/16 8:59,0,-4.61E-09
11/26/16 9:59,0,-3.67E-09
11/26/16 10:59,0,-2.73E-09
11/26/16 11:59,0,-5.05E-09
11/26/16 12:59,0.0418,-5.18E-09
11/26/16 13:59,1.229,-4.08E-09
11/26/16 14:59,1.2254,-2.89E-09
11/26/16 15:59,3.64,2.36E-09
11/26/16 16:59,2.1934,2.68E-08
11/26/16 17:59,0.8666,7.83E-08
11/26/16 18:59,0.1424,1.26E-07
11/26/16 19:59,0.0004,1.33E-07
11/26/16 20:59,0.294,1.25E-07
11/26/16 21:59,0.0118,1.14E-07
11/26/16 22:59,0.0023,1.05E-07
11/26/16 23:59,0.3338,5.53E-08
11/27/16 0:59,0.4124,2.12E-09
11/27/16 1:59,0.1042,1.79E-09
11/27/16 2:59,0.0078,1.30E-09
11/27/16 3:59,0,1.10E-09
11/27/16 4:59,0.0232,8.15E-10
11/27/16 5:59,0.0862,1.39E-09
11/27/16 6:59,0.0012,1.14E-09
11/27/16 7:59,0.0018,8.15E-10
11/27/16 8:59,0,1.51E-09
11/27/16 9:59,0.8124,1.67E-09
11/27/16 10:59,0.5264,1.10E-09
11/27/16 11:59,0.204,7.74E-10
11/27/16 12:59,1.1396,9.37E-10
11/27/16 13:59,0.8912,7.34E-10
11/27/16 14:59,0.7168,-1.14E-09
11/27/16 15:59,0.002,4.89E-09
11/27/16 16:59,0.3366,5.61E-08
11/27/16 17:59,0,8.69E-08
11/27/16 18:59,0,1.42E-07
11/27/16 19:59,0,1.50E-07
11/27/16 20:59,0,1.49E-07
11/27/16 21:59,0,1.39E-07
11/27/16 22:59,0,1.24E-07
11/27/16 23:59,0,8.89E-08
11/28/16 0:59,0,0
11/28/16 1:59,0,-8.15E-10
11/28/16 2:59,0,-1.39E-09
11/28/16 3:59,0,-2.08E-09
11/28/16 4:59,0,-2.85E-09
11/28/16 5:59,0,-9.37E-10
11/28/16 6:59,0,-1.10E-09
11/28/16 7:59,0,-5.71E-10
11/28/16 8:59,0,-2.04E-10
11/28/16 9:59,0,-2.45E-10
11/28/16 10:59,0,-4.89E-10
11/28/16 11:59,0,-5.71E-10
11/28/16 12:59,0,-6.93E-10
11/28/16 13:59,0.1076,-5.30E-10
11/28/16 14:59,0.1076,-7.34E-10
11/28/16 15:59,0.118,1.39E-09
11/28/16 16:59,0,3.08E-08
11/28/16 17:59,0,6.16E-08
11/28/16 18:59,0,8.68E-08
11/28/16 19:59,0,9.91E-08
11/28/16 20:59,0,1.04E-07
11/28/16 21:59,0,9.84E-08
11/28/16 22:59,0,8.48E-08
11/28/16 23:59,0,5.92E-08
11/29/16 0:59,0,3.63E-09
11/29/16 1:59,0,-7.01E-09
11/29/16 2:59,0,-7.54E-09
11/29/16 3:59,0,-7.66E-09
11/29/16 4:59,0,-7.38E-09
11/29/16 5:59,0,-7.17E-09
11/29/16 6:59,0,-7.09E-09
11/29/16 7:59,0,-7.05E-09
11/29/16 8:59,0,-6.85E-09
11/29/16 9:59,0,-6.32E-09
11/29/16 10:59,0,-6.11E-09
11/29/16 11:59,0,-6.48E-09
11/29/16 12:59,0,-6.07E-09
11/29/16 13:59,0,-5.13E-09
11/29/16 14:59,0,-3.95E-09
11/29/16 15:59,0,1.14E-09
11/29/16 16:59,0,3.08E-08
11/29/16 17:59,0,1.19E-07
11/29/16 18:59,0,1.38E-07
11/29/16 19:59,0,1.43E-07
11/29/16 20:59,0,1.38E-07
11/29/16 21:59,0,1.21E-07
11/29/16 22:59,0,9.72E-08
11/29/16 23:59,0,5.07E-08
11/30/16 0:59,0,-3.59E-09
11/30/16 1:59,0,-3.22E-09
11/30/16 2:59,0,-3.46E-09
11/30/16 3:59,0,-3.75E-09
11/30/16 4:59,0,-3.87E-09
11/30/16 5:59,0,-3.99E-09
11/30/16 6:59,0,-3.75E-09
11/30/16 7:59,0,-3.14E-09
11/30/16 8:59,0,-2.57E-09
11/30/16 9:59,0,-2.24E-09
11/30/16 10:59,0,-2.04E-09
11/30/16 11:59,0,-1.87E-09
11/30/16 12:59,0,-1.87E-09
11/30/16 13:59,0,-2.00E-09
11/30/16 14:59,0,-2.12E-09
11/30/16 15:59,0,4.08E-11
11/30/16 16:59,0,2.82E-08
11/30/16 17:59,0,7.86E-08
11/30/16 18:59,0,1.03E-07
11/30/16 19:59,0,1.16E-07
11/30/16 20:59,0,1.19E-07
11/30/16 21:59,0,1.08E-07
11/30/16 22:59,0,9.01E-08
11/30/16 23:59,0,5.35E-08
12/1/16 0:59,0,-3.99E-09
12/1/16 1:59,0.2236,-4.03E-09
12/1/16 2:59,0.288,-4.44E-09
12/1/16 3:59,0,-5.26E-09
12/1/16 4:59,0,-5.95E-09
12/1/16 5:59,0,-5.38E-09
12/1/16 6:59,0,-5.71E-09
12/1/16 7:59,0,-5.99E-09
12/1/16 8:59,0,-5.99E-09
12/1/16 9:59,0,-5.91E-09
12/1/16 10:59,0,-5.58E-09
12/1/16 11:59,0,-4.89E-09
12/1/16 12:59,0,-4.56E-09
12/1/16 13:59,0,-4.52E-09
12/1/16 14:59,0,-7.38E-09
12/1/16 15:59,0,3.26E-10
12/1/16 16:59,0,3.48E-08
12/1/16 17:59,0,1.27E-07
12/1/16 18:59,0,1.50E-07
12/1/16 19:59,0,1.55E-07
12/1/16 20:59,0,1.46E-07
12/1/16 21:59,0,1.29E-07
12/1/16 22:59,0,1.07E-07
12/1/16 23:59,0,6.79E-08
12/2/16 0:59,0,-4.97E-09
12/2/16 1:59,0,-5.42E-09
12/2/16 2:59,0,-5.66E-09
12/2/16 3:59,0,-6.11E-09
12/2/16 4:59,0,-6.81E-09
12/2/16 5:59,0,-7.38E-09
12/2/16 6:59,0,-7.62E-09
12/2/16 7:59,0,-7.50E-09
12/2/16 8:59,0,-7.42E-09
12/2/16 9:59,0,-6.97E-09
12/2/16 10:59,0,-6.56E-09
12/2/16 11:59,0,-6.72E-09
12/2/16 12:59,0,-6.52E-09
12/2/16 13:59,0,-6.28E-09
12/2/16 14:59,0,-6.15E-09
12/2/16 15:59,0,1.83E-09
12/2/16 16:59,0,4.45E-08
12/2/16 17:59,0,1.40E-07
12/2/16 18:59,0,2.17E-07
12/2/16 19:59,0,2.17E-07
12/2/16 20:59,0,2.02E-07
12/2/16 21:59,0,1.78E-07
12/2/16 22:59,0,1.47E-07
12/2/16 23:59,0,8.18E-08
12/3/16 0:59,0,-4.40E-09
12/3/16 1:59,0,-4.48E-09
12/3/16 2:59,0,-4.73E-09
12/3/16 3:59,0,-5.01E-09
12/3/16 4:59,0,-5.05E-09
12/3/16 5:59,0,-4.56E-09
12/3/16 6:59,0,-4.24E-09
12/3/16 7:59,0,-3.59E-09
12/3/16 8:59,0,-2.97E-09
12/3/16 9:59,0,-2.97E-09
12/3/16 10:59,0,-3.34E-09
12/3/16 11:59,0,-3.46E-09
12/3/16 12:59,0,-3.67E-09
12/3/16 13:59,0,-3.79E-09
12/3/16 14:59,0,-3.91E-09
12/3/16 15:59,0,-6.11E-10
12/3/16 16:59,0,2.25E-08
12/3/16 17:59,0,8.93E-08
12/3/16 18:59,0,1.16E-07
12/3/16 19:59,0,1.21E-07
12/3/16 20:59,0,1.11E-07
12/3/16 21:59,0,9.34E-08
12/3/16 22:59,0,7.11E-08
12/3/16 23:59,0,3.66E-08
12/4/16 0:59,0,-6.89E-09
12/4/16 1:59,0,-6.76E-09
12/4/16 2:59,0,-7.66E-09
12/4/16 3:59,0,-7.87E-09
12/4/16 4:59,0,-7.78E-09
12/4/16 5:59,0,-7.13E-09
12/4/16 6:59,0,-7.05E-09
12/4/16 7:59,0,-7.17E-09
12/4/16 8:59,0,-5.54E-09
12/4/16 9:59,0,-5.71E-09
12/4/16 10:59,0,-5.50E-09
12/4/16 11:59,0,-6.76E-09
12/4/16 12:59,0,-6.64E-09
12/4/16 13:59,0,-6.93E-09
12/4/16 14:59,0,-6.60E-09
12/4/16 15:59,0,-1.26E-09
12/4/16 16:59,0,2.87E-08
12/4/16 17:59,0,5.54E-08
12/4/16 18:59,0,7.27E-08
12/4/16 19:59,0,8.13E-08
12/4/16 20:59,0,7.85E-08
12/4/16 21:59,0,6.95E-08
12/4/16 22:59,0,5.59E-08
12/4/16 23:59,0,3.28E-08
12/5/16 0:59,0,-4.85E-09
12/5/16 1:59,0,-6.93E-09
12/5/16 2:59,0,-6.15E-09
12/5/16 3:59,0,-6.48E-09
12/5/16 4:59,0,-6.89E-09
12/5/16 5:59,0,-6.11E-09
12/5/16 6:59,0,-5.99E-09
12/5/16 7:59,0,-5.75E-09
12/5/16 8:59,0,-7.50E-09
12/5/16 9:59,0,-7.42E-09
12/5/16 10:59,0,-8.19E-09
12/5/16 11:59,0,-8.92E-09
12/5/16 12:59,0,-8.88E-09
12/5/16 13:59,0,-8.27E-09
12/5/16 14:59,0,-6.24E-09
12/5/16 15:59,0,-7.34E-10
12/5/16 16:59,0,2.58E-08
12/5/16 17:59,0,8.62E-08
12/5/16 18:59,0,1.10E-07
12/5/16 19:59,0,1.19E-07
12/5/16 20:59,0,1.17E-07
12/5/16 21:59,0,1.09E-07
12/5/16 22:59,0,9.45E-08
12/5/16 23:59,0,7.21E-08
12/6/16 0:59,0,1.15E-08
12/6/16 1:59,0,-1.43E-09
12/6/16 2:59,0,-2.77E-09
12/6/16 3:59,0,-3.18E-09
12/6/16 4:59,0,-3.18E-09
12/6/16 5:59,0,-4.28E-09
12/6/16 6:59,0,-4.56E-09
12/6/16 7:59,0,-4.77E-09
12/6/16 8:59,0,-5.42E-09
12/6/16 9:59,0,-5.62E-09
12/6/16 10:59,0,-5.75E-09
12/6/16 11:59,0,-6.03E-09
12/6/16 12:59,0,-5.79E-09
12/6/16 13:59,0,-5.13E-09
12/6/16 14:59,0,-5.05E-09
12/6/16 15:59,0,4.08E-10
12/6/16 16:59,0,3.43E-08
12/6/16 17:59,0,1.18E-07
12/6/16 18:59,0,1.46E-07
12/6/16 19:59,0,1.58E-07
12/6/16 20:59,0,1.57E-07
12/6/16 21:59,0,1.43E-07
12/6/16 22:59,0,1.21E-07
12/6/16 23:59,0,7.33E-08
12/7/16 0:59,0,-3.83E-09
12/7/16 1:59,0,-4.24E-09
12/7/16 2:59,0,-4.81E-09
12/7/16 3:59,0,-5.30E-09
12/7/16 4:59,0,-5.26E-09
12/7/16 5:59,0,-4.36E-09
12/7/16 6:59,0,-3.95E-09
12/7/16 7:59,0,-3.50E-09
12/7/16 8:59,0,-2.69E-09
12/7/16 9:59,0,-2.12E-09
12/7/16 10:59,0,-1.47E-09
12/7/16 11:59,0,-7.74E-10
12/7/16 12:59,0,-6.93E-10
12/7/16 13:59,0,-6.93E-10
12/7/16 14:59,0,-2.85E-10
12/7/16 15:59,0,8.15E-11
12/7/16 16:59,0.0904,8.56E-09
12/7/16 17:59,0,2.88E-08
12/7/16 18:59,0.085,5.21E-08
12/7/16 19:59,0.0089,5.82E-08
12/7/16 20:59,0,5.49E-08
12/7/16 21:59,0,4.90E-08
12/7/16 22:59,0,4.26E-08
12/7/16 23:59,0,3.27E-08
12/8/16 0:59,0.0014,7.74E-09
12/8/16 1:59,0.0826,-5.71E-10
12/8/16 2:59,0,2.85E-10
12/8/16 3:59,0.0022,8.15E-11
12/8/16 4:59,0.0212,-3.26E-10
12/8/16 5:59,0.1664,-3.67E-10
12/8/16 6:59,1.6232,-4.48E-10
12/8/16 7:59,0.6819,-9.37E-10
12/8/16 8:59,0.4332,-1.10E-09
12/8/16 9:59,0,-1.34E-09
12/8/16 10:59,0.171,-1.43E-09
12/8/16 11:59,0.0758,-2.00E-09
12/8/16 12:59,0.5438,-2.00E-09
12/8/16 13:59,0.5336,-2.00E-09
12/8/16 14:59,0.5336,-1.55E-09
12/8/16 15:59,0.5352,1.22E-10
12/8/16 16:59,0.5592,9.58E-09
12/8/16 17:59,0.5356,2.70E-08
12/8/16 18:59,0.0008,3.34E-08
12/8/16 19:59,0.0008,3.57E-08
12/8/16 20:59,0.9244,3.40E-08
12/8/16 21:59,0.5356,3.10E-08
12/8/16 22:59,0,2.62E-08
12/8/16 23:59,0.0088,1.75E-08
12/9/16 0:59,0.5414,1.30E-09
12/9/16 1:59,0.294,-1.06E-09
12/9/16 2:59,0.0008,-8.15E-10
12/9/16 3:59,0.095,-8.15E-10
12/9/16 4:59,0.5336,-8.97E-10
12/9/16 5:59,0.5336,-1.02E-09
12/9/16 6:59,0,-1.14E-09
12/9/16 7:59,0,-1.18E-09
12/9/16 8:59,0,-1.10E-09
12/9/16 9:59,0,-1.06E-09
12/9/16 10:59,0,-1.02E-09
12/9/16 11:59,0,-1.02E-09
12/9/16 12:59,0,-9.78E-10
12/9/16 13:59,0,-9.78E-10
12/9/16 14:59,0,-8.97E-10
12/9/16 15:59,0,4.08E-10
12/9/16 16:59,0,1.20E-08
12/9/16 17:59,0,1.83E-08
12/9/16 18:59,0,1.90E-08
12/9/16 19:59,0,2.05E-08
12/9/16 20:59,0,2.07E-08
12/9/16 21:59,0,1.88E-08
12/9/16 22:59,0,1.53E-08
12/9/16 23:59,0,1.28E-08
12/10/16 0:59,0,1.10E-09
12/10/16 1:59,0,-4.48E-10
12/10/16 2:59,0,-6.93E-10
12/10/16 3:59,0,-7.74E-10
12/10/16 4:59,0,-8.97E-10
12/10/16 5:59,0.0272,-9.78E-10
12/10/16 6:59,0,-1.18E-09
12/10/16 7:59,0,-1.39E-09
12/10/16 8:59,0,-1.47E-09
12/10/16 9:59,1.3008,-1.39E-09
12/10/16 10:59,0.5728,-1.59E-09
12/10/16 11:59,0,-1.30E-09
12/10/16 12:59,0.6968,-1.10E-09
12/10/16 13:59,0.562,-1.10E-09
12/10/16 14:59,0,-1.55E-09
12/10/16 15:59,0,-3.67E-10
12/10/16 16:59,0,5.54E-09
12/10/16 17:59,0,1.69E-08
12/10/16 18:59,0,2.07E-08
12/10/16 19:59,0,2.22E-08
12/10/16 20:59,0,2.27E-08
12/10/16 21:59,1.8682,1.94E-08
12/10/16 22:59,1.0256,1.40E-08
12/10/16 23:59,2.974,1.05E-08
12/11/16 0:59,0.9468,2.04E-10
12/11/16 1:59,0.378,-1.34E-09
12/11/16 2:59,0.0048,-6.93E-10
12/11/16 3:59,0,-5.71E-10
12/11/16 4:59,0,-4.89E-10
12/11/16 5:59,0,-8.97E-10
12/11/16 6:59,0,-8.15E-10
12/11/16 7:59,0,-1.02E-09
12/11/16 8:59,0,-2.89E-09
12/11/16 9:59,0,-2.89E-09
12/11/16 10:59,0,-3.06E-09
12/11/16 11:59,0,-3.38E-09
12/11/16 12:59,0,-3.59E-09
12/11/16 13:59,0,-3.71E-09
12/11/16 14:59,0,-4.89E-09
12/11/16 15:59,0,-4.48E-10
12/11/16 16:59,0,2.46E-08
12/11/16 17:59,0,7.16E-08
12/11/16 18:59,0,8.46E-08
12/11/16 19:59,0,8.76E-08
12/11/16 20:59,0,7.13E-08
12/11/16 21:59,0,5.83E-08
12/11/16 22:59,0,5.03E-08
12/11/16 23:59,0.112,2.08E-08
12/12/16 0:59,0.1324,3.26E-10
12/12/16 1:59,0,1.63E-10
12/12/16 2:59,0,-4.08E-10
12/12/16 3:59,0,-6.93E-10
12/12/16 4:59,0,-9.37E-10
12/12/16 5:59,0,-9.78E-10
12/12/16 6:59,0,-1.10E-09
12/12/16 7:59,0,-1.02E-09
12/12/16 8:59,0,-1.26E-09
12/12/16 9:59,0,-1.22E-09
12/12/16 10:59,0,-1.06E-09
12/12/16 11:59,0,-2.04E-09
12/12/16 12:59,0,-1.59E-09
12/12/16 13:59,0,-1.71E-09
12/12/16 14:59,0,-2.40E-09
12/12/16 15:59,0,1.63E-10
12/12/16 16:59,0,2.40E-08
12/12/16 17:59,0,7.95E-08
12/12/16 18:59,0,1.17E-07
12/12/16 19:59,0,1.23E-07
12/12/16 20:59,0,1.07E-07
12/12/16 21:59,0,8.99E-08
12/12/16 22:59,0,7.37E-08
12/12/16 23:59,0,5.02E-08
12/13/16 0:59,0,-1.06E-09
12/13/16 1:59,0,-6.52E-10
12/13/16 2:59,0,-4.08E-11
12/13/16 3:59,0,-2.04E-10
12/13/16 4:59,0,-1.63E-10
12/13/16 5:59,0,-1.63E-10
12/13/16 6:59,0,-2.04E-10
12/13/16 7:59,0,-2.45E-10
12/13/16 8:59,0,-2.45E-10
12/13/16 9:59,0,-2.45E-10
12/13/16 10:59,0,-2.85E-10
12/13/16 11:59,0,-8.15E-11
12/13/16 12:59,0,-1.22E-10
12/13/16 13:59,0,-1.63E-10
12/13/16 14:59,0,-2.04E-10
12/13/16 15:59,0,1.22E-10
12/13/16 16:59,0,1.30E-09
12/13/16 17:59,0,3.24E-08
12/13/16 18:59,0,5.28E-08
12/13/16 19:59,0,5.96E-08
12/13/16 20:59,0,6.02E-08
12/13/16 21:59,0,5.33E-08
12/13/16 22:59,0,4.20E-08
12/13/16 23:59,0,3.07E-08
12/14/16 0:59,0,1.03E-08
12/14/16 1:59,0.021,3.67E-10
12/14/16 2:59,0.021,3.26E-10
12/14/16 3:59,0,1.22E-10
12/14/16 4:59,0,-1.63E-10
12/14/16 5:59,0,-3.67E-10
12/14/16 6:59,0,-5.30E-10
12/14/16 7:59,0,-6.11E-10
12/14/16 8:59,0.021,-8.15E-10
12/14/16 9:59,0,-9.37E-10
12/14/16 10:59,0,-1.02E-09
12/14/16 11:59,0,-3.83E-09
12/14/16 12:59,0,-4.03E-09
12/14/16 13:59,0,-3.99E-09
12/14/16 14:59,0,-4.61E-09
12/14/16 15:59,0,-1.10E-09
12/14/16 16:59,0,2.26E-08
12/14/16 17:59,0,4.34E-08
12/14/16 18:59,0,5.50E-08
12/14/16 19:59,0,6.29E-08
12/14/16 20:59,0,6.85E-08
12/14/16 21:59,0,6.42E-08
12/14/16 22:59,0,5.16E-08
12/14/16 23:59,0,3.16E-08
12/15/16 0:59,0,-2.85E-10
12/15/16 1:59,0,-4.16E-09
12/15/16 2:59,0,-2.69E-09
12/15/16 3:59,0,-3.06E-09
12/15/16 4:59,0,-3.75E-09
12/15/16 5:59,0,-2.69E-09
12/15/16 6:59,0,-2.65E-09
12/15/16 7:59,0,-2.73E-09
12/15/16 8:59,0,-1.59E-09
12/15/16 9:59,0,-1.30E-09
12/15/16 10:59,0,-1.26E-09
12/15/16 11:59,0.7224,-1.18E-09
12/15/16 12:59,0,-1.34E-09
12/15/16 13:59,0,-1.30E-09
12/15/16 14:59,0.0564,-1.02E-09
12/15/16 15:59,0.0028,2.85E-10
12/15/16 16:59,0.1872,1.43E-08
12/15/16 17:59,0,2.75E-08
12/15/16 18:59,0.0652,3.45E-08
12/15/16 19:59,0.114,3.78E-08
12/15/16 20:59,0.0588,4.46E-08
12/15/16 21:59,0.1528,4.52E-08
12/15/16 22:59,0.6912,3.97E-08
12/15/16 23:59,1.2448,2.84E-08
12/16/16 0:59,0.996,1.18E-08
12/16/16 1:59,1.786,1.10E-09
12/16/16 2:59,1.5832,-1.22E-10
12/16/16 3:59,1.456,-2.85E-10
12/16/16 4:59,2.0016,-2.45E-10
12/16/16 5:59,0.4224,-8.15E-10
12/16/16 6:59,0.0908,-7.74E-10
12/16/16 7:59,0.6888,-4.08E-10
12/16/16 8:59,0.9028,-8.15E-10
12/16/16 9:59,0.0992,-3.26E-10
12/16/16 10:59,0,8.56E-10
12/16/16 11:59,0,3.67E-10
12/16/16 12:59,0,7.74E-10
12/16/16 13:59,0,1.06E-09
12/16/16 14:59,0,1.63E-10
12/16/16 15:59,0,4.81E-09
12/16/16 16:59,0,5.87E-08
12/16/16 17:59,0,1.01E-07
12/16/16 18:59,0.0064,1.38E-07
12/16/16 19:59,0.1412,1.57E-07
12/16/16 20:59,0.208,1.66E-07
12/16/16 21:59,0.0012,1.63E-07
12/16/16 22:59,0,1.54E-07
12/16/16 23:59,0,1.24E-07
12/17/16 0:59,0,3.47E-08
12/17/16 1:59,0,1.55E-09
12/17/16 2:59,0,3.26E-10
12/17/16 3:59,0,-8.56E-10
12/17/16 4:59,0,-2.53E-09
12/17/16 5:59,0,-3.95E-09
12/17/16 6:59,0,-4.89E-09
12/17/16 7:59,0,-5.46E-09
12/17/16 8:59,0,-6.03E-09
12/17/16 9:59,0,-6.03E-09
12/17/16 10:59,0,-5.75E-09
12/17/16 11:59,0,-5.87E-09
12/17/16 12:59,0,-5.46E-09
12/17/16 13:59,0,-4.69E-09
12/17/16 14:59,0,-3.83E-09
12/17/16 15:59,0,-2.85E-10
12/17/16 16:59,0,7.13E-09
12/17/16 17:59,0,9.62E-08
12/17/16 18:59,0,1.45E-07
12/17/16 19:59,0,1.62E-07
12/17/16 20:59,0,1.67E-07
12/17/16 21:59,0,1.62E-07
12/17/16 22:59,0,1.51E-07
12/17/16 23:59,0,7.10E-08
12/18/16 0:59,0,1.63E-10
12/18/16 1:59,0,-4.89E-10
12/18/16 2:59,0,-9.78E-10
12/18/16 3:59,0,-1.59E-09
12/18/16 4:59,0,-2.08E-09
12/18/16 5:59,0,-2.45E-09
12/18/16 6:59,0,-2.45E-09
12/18/16 7:59,0,-2.12E-09
12/18/16 8:59,0,-1.96E-09
12/18/16 9:59,0,-1.79E-09
12/18/16 10:59,0,-2.00E-09
12/18/16 11:59,0,-1.79E-09
12/18/16 12:59,0,-1.71E-09
12/18/16 13:59,0,-1.75E-09
